#  Non-editable header begin --------------------------------------------------------------------------------
# 
#  data format...............: continuous
#  setname...................: EDF file_selectChan pruned with ICA_impel
#  filename..................: none_specified
#  filepath..................: none_specified
#  nchan.....................: 14
#  pnts......................: 40704
#  srate.....................: 128
#  nevents...................: 300
#  generated by (bdf)........: 
#  generated by (set)........: EDF file_selectChan pruned with ICA_impel
#  reported in ..............: 
#  prog Version..............: 6.1.4
#  creation date.............: 06-Jul-2021 23:00:05
#  user Account..............: 
# 
#  Non-editable header end --------------------------------------------------------------------------------




# item	 bepoch	  ecode	            label	      onset	          diff	     dura	b_flags	   a_flags	  enable	    bin
#                                                 (sec)           (msec)     (msec)    (binary)   (binary)


1     	0     	      1	              ""	     85.2383	      0.00	    0.0	    00000000     00000000	   1	[       ]
2     	0     	      1	              ""	     86.7500	   1511.70	    0.0	    00000000     00000000	   1	[       ]
3     	0     	      1	              ""	     88.2461	   1496.10	    0.0	    00000000     00000000	   1	[       ]
4     	0     	      1	              ""	     89.4141	   1168.00	    0.0	    00000000     00000000	   1	[       ]
5     	0     	      1	              ""	     90.5625	   1148.40	    0.0	    00000000     00000000	   1	[       ]
6     	0     	      1	              ""	     91.6953	   1132.80	    0.0	    00000000     00000000	   1	[       ]
7     	0     	      1	              ""	     92.8281	   1132.80	    0.0	    00000000     00000000	   1	[       ]
8     	0     	      2	              ""	     93.9609	   1132.80	    0.0	    00000000     00000000	   1	[       ]
9     	0     	      1	              ""	     95.6445	   1683.60	    0.0	    00000000     00000000	   1	[       ]
10    	0     	      1	              ""	     96.8008	   1156.30	    0.0	    00000000     00000000	   1	[       ]
11    	0     	      1	              ""	     97.9531	   1152.31	    0.0	    00000000     00000000	   1	[       ]
12    	0     	      2	              ""	     99.0859	   1132.80	    0.0	    00000000     00000000	   1	[       ]
13    	0     	      1	              ""	    100.7578	   1671.90	    0.0	    00000000     00000000	   1	[       ]
14    	0     	      1	              ""	    101.9023	   1144.50	    0.0	    00000000     00000000	   1	[       ]
15    	0     	      2	              ""	    103.0508	   1148.50	    0.0	    00000000     00000000	   1	[       ]
16    	0     	      1	              ""	    104.6211	   1570.30	    0.0	    00000000     00000000	   1	[       ]
17    	0     	      1	              ""	    105.7578	   1136.70	    0.0	    00000000     00000000	   1	[       ]
